scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,boresight_x,boresight_y,boresight_z
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,7,564.0,-0.3931660035457854,-0.37106899399179105,-0.8412658886189048
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,8,567.0,-0.4077676500083714,-0.377578675754275,-0.831360263196587
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,9,570.0,-0.4244304653998734,-0.3849467291705193,-0.8195576829859909
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,10,573.0,-0.4432890655744886,-0.39319952453284146,-0.805536428877828
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,11,576.0,-0.46447628745958863,-0.4023512768548586,-0.788907617152365
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,12,579.0,-0.48810705753420447,-0.41239388318898806,-0.7692091948836857
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,13,582.0,-0.5142545649461161,-0.4232831162503012,-0.7459045823223738
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,14,585.0,-0.5429166606959903,-0.43492079049883436,-0.718390844548136
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,15,588.0,-0.5739713546651547,-0.4471334633751445,-0.6860237240460387
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,16,591.0,-0.6071229765377204,-0.45965017207079595,-0.6481692762506306
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,17,594.0,-0.6418459599916498,-0.4720849198864601,-0.6042926377660015
